TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC
0 0 2 0 0 0 0 2 0 0 0 -1 0 180 0 1 0 0 0 -1 1 -1 0 1 0 0 32.0
2 0 10 2 0 0 5 5 362 0 1 46 362 754 5 2 4 5 5 46 6 46 1 4 1 0 123.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 33 0 1 0 0 0 -1 1 -1 0 2 0 2 132.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 15.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0
0 0 11 0 0 0 2 9 0 0 0 -1 0 558 0 4 1 0 0 -1 5 -1 0 2 0 0 194.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
9 0 21 5 6 1 7 14 2064 7 3 4 3110 3194 7 10 6 13 19 40 16 54 4 9 10 2 962.0
2 0 10 2 0 0 4 6 178 0 1 42 178 178 10 5 4 10 10 42 9 42 1 2 10 0 176.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 202 0 2 0 0 0 -1 2 -1 0 2 0 0 141.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0
1 0 4 1 0 0 0 4 63 0 1 42 63 63 3 2 0 3 3 42 2 42 1 1 2 0 38.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 146 0 1 0 0 0 -1 1 -1 0 2 0 0 55.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 39 0 1 0 0 0 -1 1 -1 0 3 0 0 39.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 46.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 185 0 1 0 0 0 -1 1 -1 0 2 4 0 84.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 1 0 0 7.0
2 0 27 2 3 1 3 24 4139 12 3 6 8363 8363 12 21 2 24 27 33 23 54 4 2 5 1 1127.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 2 0 0 50.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 4 0 0 1 0 0 -1 1 -1 0 2 1 0 81.0
2 0 4 2 4 1 4 0 1148 0 0 54 1148 1148 4 0 3 0 4 54 3 54 1 2 2 0 593.0
2 0 7 2 0 0 1 6 42 0 1 44 42 74 3 3 0 3 3 44 3 44 1 5 0 0 51.0
1 0 4 1 3 1 4 0 187 0 0 50 187 200 3 0 2 0 3 50 2 50 1 1 0 0 201.0
3 0 4 3 0 0 0 4 46 0 1 4 46 48 3 2 0 3 3 4 2 4 1 4 1 0 66.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 32 0 1 0 0 0 -1 1 -1 0 2 1 0 96.0
0 0 9 0 0 0 2 7 0 0 0 -1 0 442 0 2 1 0 0 -1 3 -1 0 6 0 1 176.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 257 0 1 0 0 0 -1 1 -1 0 3 0 0 162.0
3 0 7 2 3 1 3 4 46 0 1 30 58 59 3 2 2 3 6 30 4 50 2 3 4 3 77.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 35.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 8 0 0 1 0 0 -1 1 -1 0 1 1 0 104.0
3 0 11 3 0 0 2 9 181 0 1 39 181 182 9 7 2 9 9 39 9 39 1 3 6 0 21.0
3 0 6 3 6 1 6 0 151 0 0 54 151 151 6 0 5 0 6 54 5 54 1 3 3 0 221.0
2 0 10 2 3 1 3 7 74 0 0 53 74 1292 3 3 2 0 3 53 5 53 1 2 1 1 595.0
1 0 7 1 0 0 1 6 120 0 1 1 120 452 3 3 0 3 3 1 3 1 1 2 1 0 90.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 98 0 0 0 0 0 -1 0 -1 0 2 1 0 32.0
2 0 8 2 3 1 3 5 77 0 0 58 77 161 3 1 2 0 3 58 3 58 1 4 0 0 33.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 62.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 118 0 1 0 0 0 -1 1 -1 0 2 1 0 14.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 15 0 0 1 0 0 -1 1 -1 0 1 3 0 112.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 5.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 12 0 1 1 0 0 -1 2 -1 0 2 1 2 29.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 3 0 0 81.0
1 0 4 1 3 1 4 0 188 0 0 50 188 215 3 0 2 0 3 50 2 50 1 1 0 0 310.0
3 0 3 3 3 1 3 0 85 0 0 57 85 85 3 0 2 0 3 57 2 57 1 3 4 2 251.0
2 0 10 2 0 0 1 9 412 3 2 1 427 561 3 4 0 6 6 1 4 45 2 4 0 0 102.0
2 0 6 2 3 1 3 3 109 0 0 57 109 435 3 1 2 0 3 57 3 57 1 2 2 0 476.0
4 0 14 3 0 0 2 12 1692 5 4 6 3849 3849 5 8 2 14 14 37 10 49 4 4 1 1 885.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 30.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 15.0
10 0 19 7 5 1 5 14 882 0 1 14 1186 1700 12 11 4 12 17 14 15 55 2 11 1 7 486.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 397 0 2 1 0 0 -1 3 -1 0 2 0 1 89.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 23 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0
0 0 4 0 0 0 3 1 0 0 0 -1 0 110 0 0 2 0 0 -1 2 -1 0 1 0 0 163.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 374 0 0 1 0 0 -1 1 -1 0 1 0 0 217.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 1 1 0 144.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 163 0 1 1 0 0 -1 2 -1 0 1 1 0 8.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 12.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 73 0 1 0 0 0 -1 1 -1 0 2 0 1 88.0
3 0 8 3 0 0 1 7 26 0 1 18 26 92 4 4 0 4 4 18 4 18 1 5 0 0 156.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 25.0
4 0 9 3 3 1 3 6 24 0 1 4 35 228 3 3 2 3 6 4 5 50 2 5 3 0 183.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 36.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 76.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 27.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 129 0 1 0 0 0 -1 1 -1 0 2 1 0 24.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 91 0 1 0 0 0 -1 1 -1 0 1 1 0 7.0
3 0 9 3 9 1 9 0 423 0 0 50 423 423 9 0 8 0 9 50 8 50 1 3 3 0 827.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0
3 0 9 3 4 1 4 5 64 0 1 39 111 111 5 4 3 5 9 39 7 50 2 3 4 4 147.0
3 0 5 3 0 0 1 4 23 0 1 1 23 374 3 2 0 3 3 1 2 1 1 3 1 0 67.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
3 0 5 3 0 0 2 3 37 0 1 4 37 67 3 2 1 3 3 4 3 4 1 5 1 0 132.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 11.0
1 0 9 1 0 0 1 8 7 0 1 1 7 133 3 3 0 3 3 1 3 1 1 3 0 0 111.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 60 0 1 0 0 0 -1 1 -1 0 2 0 0 13.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 42.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 1 0 0 0 0 0 -1 0 -1 0 1 0 0 35.0
2 0 4 2 0 0 2 2 131 0 1 47 131 139 3 1 1 3 3 47 2 47 1 3 3 1 23.0
1 0 5 1 3 1 3 2 389 0 0 51 389 453 3 1 2 0 3 51 3 51 1 1 0 0 189.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 43 0 1 0 0 0 -1 1 -1 0 2 0 0 69.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 3 0 0 22.0
4 0 11 3 0 0 1 10 40 3 2 4 66 284 3 5 0 6 6 4 5 22 2 6 1 0 73.0
3 0 22 3 0 0 8 14 1610 18 2 30 1775 1775 18 12 8 22 22 37 20 37 2 3 22 2 236.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 2 0 0 15.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 164 0 2 0 0 0 -1 2 -1 0 4 2 0 121.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 211 0 1 0 0 0 -1 1 -1 0 2 1 0 62.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
2 0 9 2 0 0 2 7 47 0 1 37 47 415 4 4 1 4 4 37 5 37 1 3 3 0 61.0
2 0 8 2 0 0 1 7 4 0 1 32 4 275 3 4 0 3 3 32 4 32 1 3 0 1 59.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 19 0 2 0 0 0 -1 2 -1 0 2 0 0 5.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 1 0 28.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 345 0 1 0 0 0 -1 1 -1 0 2 0 0 347.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 110 0 1 0 0 0 -1 1 -1 0 2 0 1 68.0
4 0 9 3 3 1 3 6 47 0 1 25 72 127 3 2 2 3 6 25 4 58 2 6 0 0 252.0
2 0 9 2 0 0 3 6 244 5 2 37 389 389 5 4 3 9 9 37 7 49 2 2 0 0 38.0
2 0 6 2 0 0 1 5 87 0 1 23 87 130 3 2 0 3 3 23 2 23 1 2 0 0 123.0
2 0 8 2 0 0 4 4 839 0 1 48 839 856 5 1 4 5 5 48 5 48 1 3 1 0 85.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 6 0 0 1 0 0 -1 1 -1 0 2 0 1 17.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 130 0 0 1 0 0 -1 1 -1 0 2 0 0 38.0
0 0 4 0 0 0 4 0 0 0 0 -1 0 212 0 0 1 0 0 -1 1 -1 0 2 0 0 69.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 54.0
2 0 4 2 3 1 3 1 121 0 0 58 121 121 3 0 2 0 3 58 2 58 1 2 0 0 9.0
1 0 4 1 0 0 0 4 83 0 1 25 83 85 3 2 0 3 3 25 2 25 1 1 0 0 59.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 3 0 0 8.0
1 0 3 1 0 0 0 3 30 0 1 21 30 30 3 2 0 3 3 21 2 21 1 1 0 0 60.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 42.0
1 0 7 1 0 0 0 7 11 0 1 1 11 59 3 3 0 3 3 1 3 1 1 2 0 0 90.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 60 0 1 0 0 0 -1 1 -1 0 2 1 0 8.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 3 0 0 252.0
1 0 7 1 0 0 2 5 110 0 1 38 110 125 3 2 1 3 3 38 3 38 1 3 2 0 45.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 2 0 0 46.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 229 0 0 1 0 0 -1 1 -1 0 3 0 0 156.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 267 0 1 0 0 0 -1 1 -1 0 2 0 0 313.0
0 0 6 0 0 0 0 6 0 0 0 -1 0 38 0 1 0 0 0 -1 1 -1 0 2 0 0 31.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 304 0 0 1 0 0 -1 1 -1 0 3 2 1 647.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 126 0 2 1 0 0 -1 3 -1 0 2 0 0 46.0
3 0 7 3 0 0 2 5 20 0 1 4 20 306 3 2 1 3 3 4 3 4 1 6 1 0 139.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 125 0 1 0 0 0 -1 1 -1 0 1 1 0 24.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 56 0 0 0 0 0 -1 0 -1 0 3 1 0 71.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 3.0
5 0 11 5 0 0 10 1 484 0 1 49 484 484 11 0 10 11 11 49 10 49 1 5 10 1 236.0
7 0 31 5 0 0 6 25 854 17 3 1 1298 1298 17 22 6 31 31 12 28 44 3 7 9 0 169.0
0 0 5 0 0 0 3 2 0 0 0 -1 0 145 0 1 1 0 0 -1 2 -1 0 2 0 0 299.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 32 0 1 0 0 0 -1 1 -1 0 3 0 0 35.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 10 0 0 1 0 0 -1 1 -1 0 2 1 0 44.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
3 0 6 2 0 0 2 4 21 3 2 39 33 33 3 2 2 6 6 39 4 47 2 3 2 3 271.0
5 0 11 3 4 1 4 7 37 0 1 4 64 178 4 3 3 3 7 54 6 54 2 5 2 0 212.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 187 0 0 0 0 0 -1 0 -1 0 3 1 0 28.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 228 0 1 0 0 0 -1 1 -1 0 2 0 0 74.0
5 0 16 3 4 1 5 11 139 4 2 4 238 321 4 6 4 7 11 45 10 54 3 6 6 0 590.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 3 0 0 151.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 175 0 1 0 0 0 -1 1 -1 0 3 1 0 56.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 49 0 0 0 0 0 -1 0 -1 0 3 2 1 124.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 2 27.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 41 0 0 0 0 0 -1 0 -1 0 2 1 0 50.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 25 0 1 0 0 0 -1 1 -1 0 1 0 0 6.0
3 0 5 3 0 0 1 4 8 0 1 4 8 69 3 2 0 3 3 4 2 4 1 4 0 0 48.0
1 0 4 1 4 1 4 0 167 0 0 50 167 167 4 0 3 0 4 50 3 50 1 1 0 0 176.0
1 0 4 1 4 1 4 0 82 0 0 54 82 82 4 0 3 0 4 54 3 54 1 1 3 0 225.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 85 0 1 0 0 0 -1 1 -1 0 3 0 0 11.0
1 0 8 1 5 1 5 3 74 0 0 52 74 118 5 0 4 0 5 52 4 52 1 2 5 0 76.0
6 0 17 4 0 0 4 13 1039 5 2 8 1605 1872 5 8 2 8 8 24 10 24 2 9 1 2 1404.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 2 0 0 91.0
2 0 10 2 0 0 3 7 34 0 1 1 34 439 4 3 2 4 4 1 5 1 1 3 4 0 92.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 3 0 0 271.0
1 0 6 1 0 0 3 3 13 0 1 46 13 24 3 1 2 3 3 46 3 46 1 2 2 0 43.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 117 0 0 0 0 0 -1 0 -1 0 2 0 0 86.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 1140 0 1 0 0 0 -1 1 -1 0 2 0 0 249.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 75.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 78 0 0 0 0 0 -1 0 -1 0 1 1 0 196.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
2 0 7 2 0 0 3 4 176 0 1 46 176 176 6 2 3 6 6 46 5 46 1 2 0 0 109.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 170 0 2 1 0 0 -1 3 -1 0 2 0 0 215.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 0 77.0
1 0 10 1 0 0 1 9 69 0 1 14 69 370 4 4 0 4 4 14 4 14 1 2 0 0 66.0
0 0 9 0 0 0 2 7 0 0 0 -1 0 333 0 1 1 0 0 -1 2 -1 0 6 1 0 139.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0
5 0 19 4 3 1 4 15 390 0 1 19 484 504 12 12 2 12 15 19 14 50 2 6 4 2 154.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
1 0 5 1 0 0 2 3 144 0 1 44 144 148 4 2 1 4 4 44 3 44 1 2 4 0 21.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 77 0 0 0 0 0 -1 0 -1 0 1 1 0 67.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 27.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 0 0 85.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 197.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 23.0
0 0 6 0 0 0 0 6 0 0 0 -1 0 83 0 2 0 0 0 -1 2 -1 0 5 0 0 99.0
3 0 16 3 0 0 3 13 627 5 2 24 710 1254 5 8 1 8 8 24 9 40 2 9 3 0 1134.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 82 0 1 1 0 0 -1 2 -1 0 2 2 0 43.0
5 0 12 3 3 1 7 5 482 0 1 46 691 699 7 2 6 7 10 46 8 58 2 6 0 1 149.0
2 0 9 2 3 1 4 5 263 0 1 44 465 465 6 4 3 6 9 44 7 55 2 2 4 0 28.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 36 0 0 1 0 0 -1 1 -1 0 1 2 0 37.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 21.0
3 0 5 3 0 0 1 4 6 0 1 1 6 99 3 2 0 3 3 1 2 1 1 3 1 0 23.0
4 0 25 4 0 0 6 19 851 8 3 23 1812 2493 8 14 6 21 21 23 20 46 3 4 0 2 499.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 28 0 1 0 0 0 -1 1 -1 0 2 0 0 60.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 97 0 1 1 0 0 -1 2 -1 0 2 0 0 48.0
9 0 22 7 0 0 5 17 149 10 2 16 200 398 10 13 5 19 19 16 18 42 2 10 2 0 176.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 3 0 0 9.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
0 0 4 0 0 0 3 1 0 0 0 -1 0 24 0 0 1 0 0 -1 1 -1 0 2 0 0 30.0
2 0 6 2 0 0 4 2 25 0 1 45 25 156 4 1 2 4 4 45 3 45 1 4 1 0 270.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 13 0 0 1 0 0 -1 1 -1 0 1 0 0 41.0
2 0 6 2 0 0 3 3 16 0 1 39 16 36 3 2 1 3 3 39 3 39 1 2 2 2 71.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 112 0 1 1 0 0 -1 2 -1 0 4 2 0 145.0
7 0 29 4 0 0 10 19 2354 17 4 4 5837 5844 17 14 10 28 28 42 24 42 4 7 6 2 1881.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 34 0 1 1 0 0 -1 2 -1 0 4 1 1 94.0
2 0 8 2 6 1 7 1 191 0 0 54 191 590 6 0 6 0 6 54 6 54 1 2 1 0 327.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 2 0 0 602.0
2 0 5 2 3 1 3 2 88 0 0 53 88 414 3 1 2 0 3 53 3 53 1 2 0 0 27.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 38 0 1 0 0 0 -1 1 -1 0 1 1 0 97.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 52 0 1 0 0 0 -1 1 -1 0 3 0 0 247.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 25 0 1 0 0 0 -1 1 -1 0 2 1 0 11.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 9.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 17 0 0 1 0 0 -1 1 -1 0 2 0 0 25.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 150 0 2 0 0 0 -1 2 -1 0 2 0 0 40.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 22 0 1 0 0 0 -1 1 -1 0 2 0 0 30.0
2 0 9 2 5 1 5 4 433 0 0 51 433 546 5 2 4 0 5 51 6 51 1 2 0 0 437.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 4 0 0 5.0
2 0 8 2 4 1 4 4 67 0 0 50 67 157 4 1 3 0 4 50 4 50 1 2 6 0 89.0
3 0 10 3 3 1 3 7 51 0 0 55 51 371 3 0 2 0 3 55 2 55 1 8 1 0 170.0
3 0 9 3 0 0 5 4 231 0 1 45 231 231 9 3 5 9 9 45 8 45 1 3 14 1 601.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 2 0 0 3.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 1 0 0 6.0
2 0 15 2 0 0 6 9 4241 0 1 36 4241 4241 15 8 6 15 15 36 14 36 1 2 6 0 1003.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 2 0 0 16.0
1 0 5 1 3 1 3 2 161 0 0 58 161 195 3 0 2 0 3 58 2 58 1 2 1 0 73.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 75.0
2 0 10 2 0 0 1 9 386 0 1 45 386 576 3 4 0 3 3 45 4 45 1 3 0 0 93.0
0 0 7 0 0 0 2 5 0 0 0 -1 0 64 0 1 1 0 0 -1 2 -1 0 4 0 0 7.0
3 0 20 1 3 1 4 16 147 7 3 1 388 532 7 12 2 14 17 1 14 53 4 4 1 1 129.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 17 0 0 1 0 0 -1 1 -1 0 1 0 0 61.0
0 0 7 0 0 0 1 6 0 0 0 -1 0 155 0 3 0 0 0 -1 3 -1 0 6 1 1 292.0
4 0 25 4 0 0 8 17 950 0 1 29 950 950 25 16 8 25 25 29 24 29 1 4 27 2 257.0
3 0 4 3 0 0 1 3 12 0 1 38 12 13 3 2 0 3 3 38 2 38 1 3 2 1 168.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 163 0 1 0 0 0 -1 1 -1 0 4 0 0 156.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 39 0 0 0 0 0 -1 0 -1 0 1 0 0 41.0
4 0 9 4 0 0 4 5 137 0 1 44 137 141 8 4 3 8 8 44 7 44 1 4 8 4 443.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 1 0 0 21.0
4 0 7 4 7 1 7 0 339 0 0 51 339 339 7 0 6 0 7 51 6 51 1 4 5 0 286.0
1 0 3 1 3 1 3 0 11 0 0 57 11 11 3 0 2 0 3 57 2 57 1 1 0 0 134.0
3 0 6 3 6 1 6 0 500 0 0 51 500 500 6 0 5 0 6 51 5 51 1 3 1 0 147.0
2 0 10 2 3 1 3 7 352 0 1 37 419 684 5 5 2 5 8 37 7 54 2 2 5 0 196.0
3 0 15 2 0 0 3 12 223 4 3 1 340 366 4 8 1 11 11 13 9 27 3 4 1 1 136.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
3 0 12 3 0 0 3 9 279 0 1 45 279 551 6 5 2 6 6 45 7 45 1 4 0 0 462.0
