TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal bugs GapSize BurstSize
0 0 4 0 0 0 2 2 0 0 0 -1 0 14 0 0 1 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 127 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 147 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 83 0 2 0 0 0 -1 2 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 61 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 8 2 0 0 1 7 118 0 1 28 118 260 3 2 1 3 3 28 3 28 1 3 1 3 3
1 0 7 1 0 0 1 6 83 0 1 31 83 130 5 4 0 5 5 31 4 31 1 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 72 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 6 1 0 0 0 6 11 0 1 20 11 26 3 3 0 3 3 20 3 20 1 1 0 3 3
4 0 11 4 0 0 0 11 368 5 2 16 442 589 5 8 0 10 10 16 8 30 2 4 0 3 3
2 0 4 2 0 0 1 3 18 0 1 31 18 25 3 2 0 3 3 31 2 31 1 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 81 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 31 0 0 1 0 0 -1 1 -1 0 3 0 3 3
2 0 4 2 0 0 1 3 19 0 1 30 19 25 3 2 0 3 3 30 2 30 1 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 64 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 33 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 7 3 0 0 0 7 71 0 1 17 71 113 5 4 0 5 5 17 4 17 1 4 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 161 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 1 0 3 3
3 0 12 3 0 0 3 9 422 0 1 30 422 449 10 7 2 10 10 30 9 30 1 3 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 41 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 3 1 0 0 0 3 26 0 1 35 26 26 3 2 0 3 3 35 2 35 1 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 220 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 12 1 0 0 1 11 1135 6 2 14 1159 1167 6 9 0 11 11 14 9 32 2 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 1247 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 4 3 0 0 0 4 56 0 1 35 56 68 3 2 0 3 3 35 2 35 1 4 0 3 3
2 0 3 2 0 0 0 3 44 0 1 36 44 44 3 2 0 3 3 36 2 36 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 453 0 2 0 0 0 -1 2 -1 0 3 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 1378 0 2 0 0 0 -1 2 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 2 0 3 3
2 0 4 2 0 0 0 4 19 0 1 32 19 19 4 3 0 4 4 32 3 32 1 2 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 13 2 0 0 3 10 185 0 1 30 185 218 10 6 3 10 10 30 9 30 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 100 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 7 2 0 0 0 7 44 0 1 30 44 592 3 4 0 3 3 30 4 30 1 3 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 69 0 0 1 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 157 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 27 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 9 3 0 0 2 7 62 0 1 11 62 102 4 4 1 4 4 11 5 11 1 6 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 24 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 226 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 207 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 22 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 16 2 0 0 7 9 565 12 2 30 659 689 12 6 7 15 15 36 13 36 2 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 31 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 47 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 1 0 3 3
2 0 3 2 0 0 0 3 20 0 1 38 20 20 3 2 0 3 3 38 2 38 1 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 62 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 9 1 0 0 1 8 828 0 1 16 828 912 5 5 0 5 5 16 5 16 1 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 129 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 4 0 3 3
5 0 19 5 0 0 2 17 2499 0 1 16 2499 2526 17 15 2 17 17 16 17 16 1 6 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 46 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 109 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 5 2 0 0 0 5 14 0 1 29 14 20 3 2 0 3 3 29 2 29 1 3 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 7 2 0 0 1 6 31 0 1 39 31 254 4 3 1 4 4 39 4 39 1 2 0 3 3
1 0 5 1 0 0 2 3 31 0 1 38 31 37 3 2 1 3 3 38 3 38 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 3 0 3 3
3 0 6 3 0 0 1 5 47 0 1 33 47 104 4 3 0 4 4 33 3 33 1 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 12 2 0 0 6 6 130 0 1 41 130 182 7 1 6 7 7 41 7 41 1 3 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 6 2 0 0 1 5 85 0 1 29 85 127 4 3 1 4 4 29 4 29 1 2 0 3 3
2 0 8 2 0 0 3 5 110 0 1 18 110 188 4 3 1 4 4 18 4 18 1 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 56 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 24 0 1 1 0 0 -1 2 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 1485 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 303 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 4 1 0 0 1 3 32 0 1 35 32 35 3 2 0 3 3 35 2 35 1 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 8 1 0 0 1 7 35 0 1 29 35 83 3 4 0 3 3 29 4 29 1 3 0 3 3
2 0 8 2 0 0 2 6 49 0 1 42 49 126 3 1 2 3 3 42 3 42 1 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 286 0 1 0 0 0 -1 1 -1 0 1 0 3 3
3 0 12 3 0 0 3 9 427 0 1 30 427 443 11 7 3 11 11 30 10 30 1 3 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 65 0 0 0 0 0 -1 0 -1 0 3 2 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 117 0 0 1 0 0 -1 1 -1 0 3 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 68 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 133 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 54 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 6 2 0 0 1 5 114 0 1 22 114 132 3 2 0 3 3 22 2 22 1 5 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 43 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 5 2 0 0 0 5 21 0 1 29 21 37 4 3 0 4 4 29 3 29 1 3 0 3 3
2 0 9 2 0 0 1 8 596 4 2 20 619 962 4 5 0 7 7 33 5 33 2 3 0 3 3
3 0 8 3 0 0 0 8 55 0 1 32 55 200 5 4 0 5 5 32 4 32 1 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 56 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 5 2 0 0 0 5 30 0 1 35 30 195 3 2 0 3 3 35 2 35 1 3 0 3 3
2 0 11 2 0 0 1 10 32 0 1 18 32 132 5 5 0 5 5 18 5 18 1 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 292 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 76 0 0 1 0 0 -1 1 -1 0 1 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 5 1 0 0 0 5 9 0 1 19 9 21 3 2 0 3 3 19 2 19 1 2 0 3 3
3 0 20 2 3 1 3 17 1759 7 3 2 2697 2697 7 14 2 17 20 2 16 43 4 3 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 5 1 0 0 4 1 423 0 1 41 423 423 5 0 4 5 5 41 4 41 1 1 2 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 283 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 96 0 1 0 0 0 -1 1 -1 0 1 0 3 3
5 0 11 5 0 0 2 9 114 0 1 33 114 950 7 5 2 7 7 33 7 33 1 5 2 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 152 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 4 2 4 1 4 0 47 0 0 44 47 47 4 0 3 0 4 44 3 44 1 2 1 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 1 0 3 3
2 0 6 2 0 0 0 6 324 0 1 35 324 378 4 4 0 4 4 35 4 35 1 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 409 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 5 1 0 0 1 4 103 0 1 32 103 129 4 3 0 4 4 32 3 32 1 1 0 3 3
4 0 11 3 5 1 5 6 881 0 1 33 1060 1375 5 4 4 4 9 43 8 43 2 4 3 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 12 2 0 0 3 9 15 0 1 39 15 50 7 4 3 7 7 39 7 39 1 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 7 1 0 0 1 6 21 0 1 32 21 54 4 4 0 4 4 32 4 32 1 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 96 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 44 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 44 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 402 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 7 1 0 0 1 6 155 0 1 32 155 177 4 3 0 4 4 32 3 32 1 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 40 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 6 2 0 0 2 4 74 0 1 30 74 118 4 3 1 4 4 30 4 30 1 2 1 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 169 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 112 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 33 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 187 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 7 2 0 0 0 7 106 4 2 14 211 211 4 5 0 7 7 14 5 35 2 2 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 53 0 1 0 0 0 -1 1 -1 0 1 0 3 3
1 0 5 1 0 0 0 5 12 0 1 39 12 385 3 2 0 3 3 39 2 39 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
4 0 18 4 0 0 6 12 1828 0 1 29 1828 1828 18 11 6 18 18 29 17 29 1 4 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 229 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 6 3 0 0 0 6 264 0 1 32 264 264 5 4 0 5 5 32 4 32 1 3 0 3 3
2 0 3 2 0 0 0 3 62 0 1 29 62 62 3 2 0 3 3 29 2 29 1 2 0 3 3
1 0 10 1 3 1 3 7 99 0 1 14 192 275 3 4 2 3 6 14 6 44 2 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 24 0 1 0 0 0 -1 1 -1 0 2 0 3 3
3 0 19 3 0 0 5 14 134 6 3 16 278 478 6 9 5 15 15 42 14 42 3 4 1 3 3
4 0 7 4 0 0 1 6 110 0 1 31 110 395 3 3 0 3 3 31 3 31 1 5 0 3 3
0 0 7 0 0 0 1 6 0 0 0 -1 0 242 0 2 0 0 0 -1 2 -1 0 4 1 3 3
2 0 6 2 0 0 0 6 704 0 1 31 704 736 5 4 0 5 5 31 4 31 1 2 0 3 3
0 0 7 0 0 0 2 5 0 0 0 -1 0 248 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 111 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 59 0 1 0 0 0 -1 1 -1 0 2 0 3 3
2 0 8 2 4 1 4 4 75 0 0 45 75 215 4 1 3 0 4 45 4 45 1 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 6 2 0 0 0 6 65 0 1 28 65 65 6 5 0 6 6 28 5 28 1 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 9 2 0 0 2 7 46 0 1 35 46 118 3 2 0 3 3 35 2 35 1 5 0 3 3
2 0 4 2 0 0 0 4 54 0 1 34 54 61 3 2 0 3 3 34 2 34 1 3 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 38 0 0 1 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
